 89	 5	 85.7158002375009	 46.9433577052846	-1	 1567.11975097656
 89	 6	 85.8909043584255	 47.0376362240949	-1	 2234.94439697266
 89	 7	 85.9194475512394	 47.4663260402467	-1	 1367.50433349609
 89	 8	 85.3120916825317	 46.9826447214628	-1	 1272.89404296875
 89	 9	 86.0272238149477	 47.1154933198012	-1	 4625.26275634766
 89	 10	 85.8752735800507	 46.858227662511	-1	 4656.64044189453
 89	 11	 85.8933526725638	 46.9426054010088	-1	 5015.30749511719
 89	 12	 85.9638390867195	 46.9965515365625	-1	 3111.40118408203
 89	 13	 86.1316192337393	 46.8794524409956	-1	 3612.83392333984
 89	 14	 85.7293073735077	 46.7481648696582	-1	 3989.287109375
 89	 15	 86.2173161961871	 46.5625273733573	-1	 6034.20288085938
 89	 16	 85.9459699905802	 46.7772577675869	-1	 3938.79010009766
 89	 17	 86.1537803521588	 46.6987585574852	-1	 4111.5263671875
 89	 18	 86.0701841150761	 46.7194507470612	-1	 3479.388671875
 89	 19	 86.0070781983831	 46.9347851380345	-1	 2993.27746582031
 89	 20	 86.3806309286848	 46.7680070738519	-1	 4761.56665039063
 89	 21	 86.3907484829693	 46.5735376035809	-1	 4561.50115966797
 89	 22	 86.0208165008136	 46.7313271510804	-1	 7614.50378417969
 89	 23	 86.0104867058437	 46.7429472114967	-1	 6437.18664550781
 89	 24	 86.0677494949139	 46.9926948785873	-1	 8595.72937011719
 89	 25	 86.1389063933706	 47.0828384105956	-1	 11695.2160644531
 89	 26	 86.1229341565733	 46.9825045240242	-1	 8098.71752929688
 89	 27	 86.0638847145544	 46.9483428359487	-1	 9360.21606445313
 89	 28	 86.0349657126613	 46.8547131814981	-1	 9809.90661621094
 89	 29	 86.2533184623464	 46.9374005967513	-1	 6244.46301269531
 89	 30	 85.9725821800518	 47.2277920702579	-1	 12697.9113769531
 89	 31	 85.9912784947916	 47.2813742870619	-1	 11336.7232666016
 89	 32	 85.9367573399925	 47.2356214946027	-1	 9988.17236328125
 89	 33	 85.8560376379831	 47.2851599150268	-1	 8852.45300292969
 89	 34	 86.1321350674696	 47.3253336594226	-1	 7472.95068359375
 89	 35	 85.9011813543935	 46.9796507231642	-1	 9340.63037109375
 89	 36	 85.9598150038015	 46.8783081557224	-1	 12852.6184082031
 89	 37	 86.1971252183534	 46.9500237896315	-1	 17111.6596679688
 89	 38	 86.302645912863	 46.9650696637022	-1	 11711.2144775391
 89	 39	 86.0009856575848	 47.122140433324	-1	 12136.7163085938
 89	 40	 86.2120561585161	 46.9080538867659	-1	 8931.02697753906
 89	 41	 86.1118404995646	 46.6767276055431	-1	 12698.8718261719
 89	 42	 86.1202688301064	 46.8568403889954	-1	 10668.3680419922
 89	 43	 86.2846527123045	 46.7573081788237	-1	 12325.0374755859
 89	 44	 85.9726400816758	 46.8979486508077	-1	 17065.1370849609
 89	 45	 86.0856719682971	 46.8449754304586	-1	 12476.0473632813
 89	 46	 86.012938620272	 46.7234166658452	-1	 11392.0068359375
 89	 47	 85.9558565860848	 46.6972727199009	-1	 12825.7880859375
